UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO
SC,RODEIO,9868,5587,0,307,60,936,325,0,5,21,1613,579,30,0,224,78,0,7,0,6,0,90
SC,ROMELANDIA,3386,1717,0,106,18,325,48,0,1,5,1001,68,31,0,25,28,0,1,0,3,0,9
SC,SALETE,6765,3571,0,205,30,618,137,0,1,9,1478,490,26,0,114,36,1,1,0,1,0,47
SC,SALTINHO,2403,1238,0,72,12,210,31,0,0,6,710,59,27,0,15,19,0,1,0,0,0,3
SC,SALTO VELOSO,3362,1851,0,177,55,532,83,0,0,12,463,71,10,0,36,49,0,3,0,0,0,20
SC,SANGAO,9900,4411,0,505,394,636,181,0,0,19,2161,837,19,0,189,425,0,7,0,5,1,110
SC,SANTA CECILIA,10156,6393,0,544,144,1169,257,0,0,46,907,109,76,0,240,195,2,3,0,5,3,63
SC,SANTA HELENA,1888,959,0,72,15,199,37,0,0,18,463,68,15,0,18,16,0,0,0,0,0,8
SC,SANTA ROSA DE LIMA,2110,936,0,139,9,245,33,0,0,5,567,131,12,0,15,9,0,0,0,0,0,9
SC,SANTA ROSA DO SUL,6850,3575,0,311,144,516,150,0,1,14,1360,286,32,0,270,138,0,4,0,2,1,46
SC,SANTA TEREZINHA,4748,2388,0,218,5,547,109,0,0,15,1294,70,32,0,38,5,0,0,0,2,0,25
SC,SANTA TEREZINHA DO PROGRESSO,1497,753,0,54,8,117,16,0,0,5,464,25,19,0,19,16,0,0,0,0,0,1
SC,SANTIAGO DO SUL,1104,519,0,74,12,127,13,0,0,8,253,49,5,0,10,25,0,1,0,0,0,8
SC,SANTO AMARO DA IMPERATRIZ,19754,10343,0,723,88,1767,693,1,7,30,3789,1276,79,0,555,86,0,7,0,26,3,281
SC,SAO BENTO DO SUL,63193,37493,0,1768,468,5664,2285,3,14,168,9306,2738,205,1,1432,584,31,16,0,11,14,992
SC,SAO BERNARDINO,1717,898,0,62,6,147,26,0,0,6,472,45,24,0,11,11,0,0,0,0,1,8
SC,SAO BONIFACIO,2602,1215,0,154,9,294,60,1,0,10,696,87,11,0,28,14,0,0,0,1,0,22
SC,SAO CARLOS,8063,4460,0,242,63,778,195,0,1,20,1478,474,55,0,149,84,2,1,0,1,0,60
SC,SAO CRISTOVAO DO SUL,2720,1642,0,310,70,323,71,0,0,6,187,14,17,0,43,30,0,1,0,0,0,6
SC,SAO DOMINGOS,7034,3720,0,388,155,866,165,0,2,28,1018,202,69,0,122,243,0,0,0,0,0,56
SC,SAO FRANCISCO DO SUL,32016,17032,0,799,560,2152,1066,0,23,73,5881,2082,94,0,1131,698,9,133,0,30,7,246
SC,SAO JOAO BATISTA,23864,13036,0,647,65,1609,700,0,19,40,4116,2983,63,0,345,59,4,8,0,4,3,163
SC,SAO JOAO DO ITAPERIU,3381,1481,0,276,61,321,57,0,1,8,793,186,13,0,111,51,0,1,0,4,0,17
SC,SAO JOAO DO OESTE,5284,2602,0,201,84,518,117,0,0,15,1293,197,25,0,76,118,2,1,0,0,0,35
SC,SAO JOAO DO SUL,6690,3201,0,247,32,561,160,0,0,7,1829,298,22,0,262,29,1,9,0,4,0,28
SC,SAO JOAQUIM,17558,10546,0,1210,47,2617,510,2,1,126,1715,84,263,0,236,38,4,5,0,8,2,144
SC,SAO JOSE,172728,103260,0,3584,454,11632,7504,2,51,274,32108,7173,239,0,3645,538,3,86,0,128,28,2019
SC,SAO JOSE DO CEDRO,10885,5687,0,441,216,1181,311,1,1,22,1917,486,71,0,117,352,3,2,0,1,2,74
SC,SAO JOSE DO CERRITO,4406,2540,0,255,8,630,80,0,0,17,707,22,67,0,56,13,0,0,0,2,0,9
SC,SAO LOURENCO D'OESTE,20948,11607,0,903,349,1920,505,0,5,53,3256,1202,104,0,320,442,1,14,0,20,5,242
SC,SAO LUDGERO,10529,5366,0,683,80,896,408,0,1,17,1973,621,29,0,197,82,3,6,0,3,0,164
SC,SAO MARTINHO,3172,1618,0,165,24,264,86,0,0,7,784,125,6,0,43,27,0,1,0,0,0,22
SC,SAO MIGUEL D'OESTE,37194,20163,0,1140,427,3815,1382,0,4,78,5565,2427,128,0,937,606,5,17,0,11,3,486
SC,SAO MIGUEL DA BOA VISTA,1173,614,0,33,4,117,17,0,0,3,298,44,9,0,25,6,0,0,0,0,0,3
SC,SAO PEDRO DE ALCANTARA,3100,1575,0,158,6,351,103,0,0,7,670,117,6,0,74,3,0,1,0,0,0,29
SC,SAUDADES,6924,3799,0,285,47,602,145,0,1,15,1485,307,46,0,80,67,2,1,0,1,0,41
SC,SCHROEDER,12388,6892,0,270,38,908,425,0,8,21,2438,823,31,0,359,50,3,5,0,11,0,106
SC,SEARA,13622,7863,0,422,323,1368,336,0,2,65,1944,574,122,0,163,357,4,4,0,0,5,70
SC,SERRA ALTA,2212,1175,0,72,42,242,75,0,0,9,415,67,16,0,39,49,0,0,0,0,0,11
SC,SIDEROPOLIS,10447,5699,0,444,208,876,318,0,5,26,1864,272,74,0,229,313,0,2,0,5,1,111
SC,SOMBRIO,24589,14016,0,860,377,1579,733,0,23,81,3887,1427,99,0,808,448,5,27,0,3,6,210
SC,SUL BRASIL,1847,1006,0,66,8,149,33,0,0,5,483,54,15,0,11,11,0,0,0,1,0,5
SC,TAIO,15620,8321,0,641,115,1558,469,0,7,24,2931,871,74,0,261,139,9,18,0,11,3,168
SC,TANGARA,6491,3398,0,446,102,816,204,0,1,18,1053,178,59,0,61,99,0,5,0,7,0,44
SC,TIGRINHOS,1416,689,0,34,7,127,26,0,1,3,378,108,13,0,16,11,0,0,0,0,0,3
SC,TIJUCAS,31770,15978,0,1134,721,2167,1049,0,5,69,5272,3184,71,0,844,949,6,15,0,20,3,283
SC,TIMBE DO SUL,4090,1884,0,178,19,414,89,0,3,12,1163,176,23,0,81,15,2,1,0,3,0,27
SC,TIMBO,34084,20200,0,781,106,2701,1497,0,25,68,4975,1994,56,1,940,124,5,30,0,41,5,535
SC,TIMBO GRANDE,3910,2211,0,207,19,436,70,0,0,13,747,96,37,0,46,18,0,0,0,1,1,8
SC,TRES BARRAS,11777,6595,0,335,228,881,247,0,0,39,1896,543,78,0,446,415,0,0,0,1,1,72
SC,TREVISO,3042,1522,0,122,42,307,72,0,0,12,686,134,8,0,55,58,0,1,0,1,0,22
SC,TREZE DE MAIO,7062,3043,0,426,158,517,167,0,1,17,1906,507,26,0,89,153,0,1,0,4,0,47
SC,TREZE TILIAS,6892,3555,0,374,282,961,170,1,0,22,747,218,55,0,86,316,0,4,0,6,0,95
SC,TROMBUDO CENTRAL,5725,3176,0,250,57,572,167,0,3,18,858,301,28,0,188,66,1,4,0,2,1,33
SC,TUBARAO,96983,49081,0,2506,1736,6230,3535,0,113,122,18114,8926,318,0,1803,2431,42,60,0,27,12,1927
SC,TUNAPOLIS,3579,1807,0,110,21,342,101,0,1,14,959,92,25,0,66,21,1,0,0,0,0,19
SC,TURVO,11175,5450,0,532,172,1117,330,0,11,27,2112,579,46,0,252,348,3,1,0,14,2,179
SC,UNIAO DO OESTE,2227,1177,0,65,17,207,36,0,0,7,599,42,19,0,24,26,0,2,0,2,0,4
SC,URUBICI,7249,3798,0,298,14,922,216,0,2,31,1375,252,54,0,192,13,1,2,0,5,2,72
SC,URUPEMA,1377,790,0,88,1,246,27,0,0,17,161,6,10,0,20,1,0,0,0,3,0,7
SC,URUSSANGA,18661,9620,0,541,197,1517,627,0,1,43,4145,993,87,0,398,231,1,4,0,4,2,250
SC,VARGEAO,2593,1297,0,174,124,307,90,0,1,4,305,71,15,0,34,142,0,0,0,0,0,29
SC,VARGEM,1538,918,0,72,5,174,38,0,0,1,270,19,17,0,15,4,0,1,0,0,0,4
SC,VARGEM BONITA,3255,2058,0,205,65,383,59,0,0,14,298,25,23,0,48,61,0,3,0,2,0,11
SC,VIDAL RAMOS,4951,2502,0,198,20,516,126,0,0,16,1212,234,18,0,63,18,0,2,0,2,0,24
SC,VIDEIRA,45359,24581,0,1868,962,4484,1339,0,6,136,6752,2903,176,1,556,1056,1,18,0,12,4,504
SC,VITOR MEIRELES,3469,1862,0,107,5,313,77,0,2,16,876,125,24,0,42,4,0,0,0,4,0,12
SC,WITMARSUM,3163,1630,0,136,22,316,92,0,1,10,687,105,15,0,103,27,0,2,0,0,0,17
SC,XANXERE,39712,21485,0,1378,830,4241,1637,0,12,140,4486,2470,135,0,847,1442,2,25,0,11,12,559
SC,XAVANTINA,2404,1251,0,134,11,451,52,0,0,19,364,38,11,0,25,33,0,0,0,0,0,15
SC,XAXIM,22413,11721,0,818,838,2179,701,0,7,79,2994,1024,163,0,317,1354,2,5,0,0,6,205
SC,ZORTEA,1878,1145,0,50,4,235,31,0,0,16,301,54,8,0,24,3,1,0,0,0,0,6
SE,AMPARO DE SAO FRANCISCO,501,145,0,9,0,27,8,0,4,12,253,32,3,0,5,0,0,0,0,0,0,3
SE,AQUIDABA,5338,1549,0,135,7,242,28,0,47,20,2807,334,56,0,82,8,0,0,0,0,8,15
SE,ARACAJU,317298,177004,0,5973,828,20387,11943,13,5620,1069,64590,11231,2552,0,10289,1195,35,69,1,96,154,4249
SE,ARAUA,2317,870,0,52,4,108,20,0,32,20,1047,90,26,0,42,2,0,0,0,0,0,4
SE,AREIA BRANCA,4454,1705,0,170,17,247,47,0,161,26,1728,173,23,0,124,15,0,0,0,0,10,8
SE,BARRA DOS COQUEIROS,7972,4146,0,90,18,413,212,0,284,54,1965,325,50,0,323,23,0,0,0,4,2,63
SE,BOQUIM,8847,2551,0,220,10,337,71,0,445,26,3970,1004,59,0,124,9,0,0,0,0,1,20
SE,BREJO GRANDE,738,207,0,8,0,44,5,0,10,7,395,20,15,0,26,0,0,0,0,0,0,1
SE,CAMPO DO BRITO,7010,1891,0,551,12,383,48,0,121,13,2861,926,83,0,87,16,0,0,0,1,1,16
SE,CANHOBA,764,188,0,8,0,34,5,0,0,4,501,15,7,0,1,1,0,0,0,0,0,0
SE,CANINDE DE SAO FRANCISCO,6831,2048,0,208,13,491,49,0,52,99,3419,315,32,0,77,14,0,0,0,0,5,9
SE,CAPELA,6980,2507,0,149,12,262,90,0,147,37,2832,612,72,0,222,27,0,0,0,0,2,9
SE,CARIRA,7180,2090,0,310,12,415,58,0,154,32,3616,280,117,0,71,16,0,0,0,0,4,5
SE,CARMOPOLIS,4152,1933,0,110,15,245,61,0,184,37,986,337,30,0,151,44,0,1,0,1,5,12
SE,CEDRO DE SAO JOAO,1552,581,0,22,0,93,16,0,17,5,577,127,5,0,100,4,0,0,0,0,2,3
SE,CRISTINAPOLIS,3657,1191,0,114,16,171,29,0,125,23,1680,163,45,0,75,15,0,0,0,0,1,9
SE,CUMBE,1043,365,0,31,1,50,4,0,4,11,466,80,15,0,14,1,0,0,0,0,0,1
SE,DIVINA PASTORA,705,391,0,9,1,36,9,0,20,8,192,13,10,0,13,3,0,0,0,0,0,0
SE,ESTANCIA,25379,8870,0,590,74,1334,401,0,2875,209,7961,1866,326,0,658,105,3,3,0,0,12,92
SE,FEIRA NOVA,1293,455,0,21,2,35,9,0,36,13,641,59,8,0,11,2,0,0,0,0,0,1
SE,FREI PAULO,4184,1504,0,155,25,313,39,0,126,17,1502,344,41,0,63,49,0,0,0,0,3,3
SE,GARARU,2082,515,0,53,0,106,15,0,5,14,1262,61,32,0,19,0,0,0,0,0,0,0
SE,GENERAL MAYNARD,766,371,0,13,1,27,16,0,25,11,205,61,11,0,21,3,0,0,0,0,0,1
SE,GRACCHO CARDOSO,1445,424,0,22,1,45,9,0,10,9,854,40,10,0,16,1,0,0,0,0,1,3
SE,ILHA DAS FLORES,1154,393,0,18,0,45,9,0,9,12,568,50,15,0,33,0,0,0,0,0,0,2
SE,INDIAROBA,2483,1066,0,40,1,131,49,1,191,22,801,56,24,0,95,2,0,1,0,0,0,3
SE,ITABAIANA,58962,14698,0,3439,373,3160,512,0,6294,141,21317,6801,214,0,1247,464,0,1,0,1,76,224
SE,ITABAIANINHA,10851,2896,0,592,21,507,103,0,276,77,5726,420,82,0,96,26,0,0,0,0,7,22
SE,ITABI,1398,425,0,26,1,55,4,0,7,4,788,58,9,0,17,1,0,0,0,1,0,2
SE,ITAPORANGA D'AJUDA,7727,2848,0,335,55,415,103,1,304,40,2778,512,85,0,184,52,0,0,0,0,3,12
SE,JAPARATUBA,4018,1936,0,67,9,213,75,0,94,28,1246,131,81,0,121,9,0,0,0,0,0,8
SE,JAPOATA,2521,894,0,62,3,201,38,0,23,15,1109,51,49,0,66,3,0,0,0,1,0,6
SE,LAGARTO,47371,13227,0,1188,124,2567,559,1,1617,149,20395,6100,268,0,890,146,0,2,0,1,7,130
SE,LARANJEIRAS,6328,2796,0,137,175,244,64,0,235,55,1861,223,41,0,221,246,0,0,0,1,2,27
SE,MACAMBIRA,2063,502,0,58,0,81,16,0,6,6,1123,207,22,0,34,0,0,0,0,4,4,0
SE,MALHADA DOS BOIS,852,343,0,24,12,49,20,0,6,4,277,32,13,0,31,40,0,0,0,0,0,1
SE,MALHADOR,3424,1051,0,222,21,337,29,0,56,25,1361,153,61,0,84,18,0,1,0,0,2,3
SE,MARUIM,3238,1775,0,46,40,148,60,0,156,32,665,140,41,0,81,45,0,0,0,0,2,7
SE,MOITA BONITA,4379,1175,0,512,48,242,24,0,47,18,1624,529,21,0,68,63,0,0,0,2,3,3
SE,MONTE ALEGRE DE SERGIPE,3475,1081,0,170,15,181,21,0,9,44,1731,98,50,0,46,23,0,0,0,1,4,1
SE,MURIBECA,1512,632,0,39,2,69,18,0,21,7,590,44,40,0,45,1,0,0,0,0,2,2
SE,NEOPOLIS,4246,1308,0,54,3,179,53,0,92,21,2049,352,36,0,89,1,0,0,0,1,0,8
SE,NOSSA SENHORA APARECIDA,2461,758,0,152,26,126,10,0,14,23,1161,87,22,0,32,46,0,0,0,1,1,2
SE,NOSSA SENHORA DA GLORIA,15404,4251,0,549,29,885,135,1,327,69,7379,1227,246,0,192,43,0,0,0,3,24,44
SE,NOSSA SENHORA DAS DORES,8419,2563,0,254,42,432,54,0,202,42,3727,624,159,0,260,43,0,0,0,1,3,13
SE,NOSSA SENHORA DE LOURDES,1421,385,0,29,5,75,15,0,0,5,824,30,13,0,23,8,0,0,0,1,2,6
SE,NOSSA SENHORA DO SOCORRO,49733,24128,0,1114,260,1860,751,0,2046,131,15509,2011,244,0,1254,303,2,0,0,11,20,89
SE,PACATUBA,2870,782,0,419,1,130,12,1,11,12,1330,53,62,0,50,3,0,0,0,0,1,3
SE,PEDRA MOLE,558,182,0,9,0,36,5,0,1,3,283,25,7,0,5,1,0,0,0,0,0,1
SE,PEDRINHAS,2276,577,0,68,1,96,19,0,43,6,1273,137,13,0,36,1,0,0,0,0,2,4
SE,PINHAO,1464,470,0,22,27,62,10,0,7,16,715,57,11,0,25,40,0,0,0,0,0,2
SE,PIRAMBU,1743,676,0,33,2,116,35,0,36,8,643,62,27,0,99,2,0,0,0,0,1,3
SE,POCO REDONDO,5558,1281,0,182,11,313,27,0,26,64,3367,146,74,0,36,12,0,0,0,0,5,14
SE,POCO VERDE,6433,2290,0,138,1,412,67,0,28,51,2878,367,129,0,51,1,0,1,0,0,5,14
SE,PORTO DA FOLHA,5145,1419,0,140,2,331,29,0,22,42,2885,186,40,0,37,2,0,0,0,0,5,5
SE,PROPRIA,11430,3170,0,258,29,536,110,0,442,26,5360,1153,67,0,214,24,1,0,0,1,13,26
SE,RIACHAO DO DANTAS,3280,1065,0,34,1,184,38,0,8,5,1699,192,21,0,31,1,0,0,0,0,0,1
SE,RIACHUELO,1452,749,0,43,3,70,24,0,63,14,404,32,10,0,34,3,0,0,0,0,0,3
SE,RIBEIROPOLIS,7142,2054,0,284,95,453,49,0,60,45,2761,918,77,0,157,169,0,0,0,1,1,18
SE,ROSARIO DO CATETE,2145,1079,0,46,4,86,30,0,65,22,568,171,18,0,49,2,0,0,0,0,2,3
SE,SALGADO,5693,1853,0,145,5,348,74,0,175,20,2453,339,157,0,109,4,1,0,0,3,0,7
SE,SANTA LUZIA DO ITANHY,1806,732,0,30,0,70,39,0,124,18,644,32,32,0,82,0,0,1,0,0,0,2
SE,SANTA ROSA DE LIMA,794,332,0,25,0,48,5,0,13,6,307,34,10,0,12,0,0,0,0,0,2,0
SE,SANTANA DO SAO FRANCISCO,1015,235,0,13,0,43,9,0,11,6,600,70,11,0,16,0,0,0,0,0,0,1
SE,SANTO AMARO DAS BROTAS,2342,1134,0,24,5,118,39,0,72,6,687,165,20,0,59,6,0,0,0,0,0,7
SE,SAO CRISTOVAO,25546,12355,0,462,58,1373,358,0,966,147,7478,1234,324,0,632,75,0,3,0,1,20,60
SE,SAO DOMINGOS,2850,835,0,159,2,128,25,0,26,11,1268,332,27,0,33,0,0,0,0,0,0,4
SE,SAO FRANCISCO,788,339,0,25,0,49,7,0,8,3,245,48,29,0,33,1,0,0,0,0,0,1
SE,SAO MIGUEL DO ALEIXO,891,253,0,45,6,51,5,0,5,3,439,56,7,0,16,5,0,0,0,0,0,0
SE,SIMAO DIAS,15801,4447,0,283,28,811,123,0,215,51,8177,1107,334,0,169,21,0,0,0,0,10,25
SE,SIRIRI,1591,703,0,36,3,92,20,0,28,10,478,44,138,0,35,3,0,0,0,0,0,1
SE,TELHA,880,282,0,20,3,32,9,0,19,11,436,44,7,0,15,1,0,0,0,0,1,0
SE,TOBIAS BARRETO,18217,4745,0,373,29,912,178,2,510,101,9533,1255,280,0,197,29,0,0,0,0,13,60
SE,TOMAR DO GERU,2568,777,0,61,2,121,18,0,13,9,1464,56,19,0,24,2,0,0,0,0,1,1
SE,UMBAUBA,8160,2498,0,321,36,407,76,0,567,48,3570,347,49,0,170,48,0,0,0,0,6,17
SP,ADAMANTINA,27901,15280,0,754,317,2524,773,0,157,69,4602,1867,88,0,798,493,4,0,0,5,6,164
SP,ADOLFO,2476,1450,0,65,28,223,44,0,2,4,370,34,28,0,182,36,1,0,0,0,0,9
SP,AGUAI,22071,11562,0,966,236,1571,820,0,101,83,4790,1075,220,0,306,234,2,1,0,4,6,94
SP,AGUAS DA PRATA,4827,2884,0,132,10,473,190,0,13,25,819,145,15,0,62,11,0,1,0,0,1,46
SP,AGUAS DE LINDOIA,13603,7799,0,201,11,983,419,0,12,85,3126,594,104,0,116,15,0,2,0,0,3,133
SP,AGUAS DE SANTA BARBARA,4273,2565,0,143,49,427,146,0,4,39,563,69,36,0,137,73,2,0,0,0,1,19
SP,AGUAS DE SAO PEDRO,2703,1784,0,43,2,237,132,0,8,9,280,61,6,0,96,3,0,3,0,3,1,35
SP,AGUDOS,22302,13191,0,589,206,1625,693,1,22,138,3838,1146,120,0,371,253,3,1,0,9,5,91
SP,ALAMBARI,2566,1315,0,102,10,238,76,0,1,18,646,84,9,0,44,10,0,1,0,3,0,9
SP,ALFREDO MARCONDES,2474,1497,0,76,5,304,49,0,0,14,402,35,8,0,65,14,0,0,0,0,2,3
SP,ALTAIR,1643,1102,0,72,4,152,31,0,0,7,164,10,37,0,45,13,0,0,0,1,0,5
SP,ALTINOPOLIS,10185,6452,0,420,150,1055,453,0,12,58,816,112,126,0,241,178,4,0,0,0,3,105
SP,ALTO ALEGRE,2518,1323,0,104,35,318,37,0,0,5,433,38,44,0,131,45,0,0,0,0,0,5
SP,ALUMINIO,8888,6229,0,258,69,540,291,1,1,59,1155,87,56,0,77,33,0,0,1,9,0,22
SP,ALVARES FLORENCE,2010,1153,0,58,23,226,49,0,1,6,321,55,18,0,62,34,0,0,0,0,1,3
SP,ALVARES MACHADO,15765,8563,0,522,82,1412,394,0,12,39,3590,629,35,0,308,96,0,1,0,2,3,77
SP,ALVARO DE CARVALHO,1426,957,0,37,3,107,43,0,1,8,209,9,28,0,22,1,0,0,0,0,0,1
SP,ALVINLANDIA,1509,959,0,50,13,158,47,0,0,7,199,12,16,0,31,12,0,0,0,0,2,3
SP,AMERICANA,184244,115848,0,3479,849,14736,8036,2,406,561,27679,6086,577,0,2343,1420,13,11,0,43,22,2133
SP,AMERICO BRASILIENSE,25368,14141,0,715,474,1497,715,0,48,78,5331,590,220,0,695,717,5,31,0,49,4,58
SP,AMERICO DE CAMPOS,3795,2273,0,134,22,397,82,0,3,17,570,108,36,0,125,25,0,0,0,0,0,3
SP,AMPARO,55547,30366,0,1460,218,4060,2217,0,43,245,13215,2425,154,0,471,235,5,0,0,7,14,412
SP,ANALANDIA,2628,1615,0,96,63,214,122,0,6,20,314,31,18,0,55,64,1,1,0,0,3,5
SP,ANDRADINA,46401,23076,0,1217,402,3487,1050,0,114,120,9983,4556,179,0,1476,441,11,3,0,2,38,246
SP,ANGATUBA,13597,7508,0,433,163,1253,329,0,15,76,2696,483,126,0,218,224,2,0,0,1,3,67
SP,ANHEMBI,2417,1552,0,108,14,261,85,0,5,31,224,13,31,0,62,22,0,0,0,1,0,8
SP,ANHUMAS,2050,1197,0,81,7,260,40,0,0,16,336,38,9,0,49,11,0,0,0,0,0,6
SP,APARECIDA,22777,12905,0,765,54,1732,1305,1,61,101,4222,510,539,0,250,85,1,1,0,8,8,229
SP,APARECIDA D'OESTE,3270,1925,0,122,4,326,60,0,4,13,510,101,33,0,158,6,0,0,0,0,0,8
SP,APIAI,11670,6034,0,419,99,961,345,0,4,72,3110,214,104,0,121,128,0,0,0,7,5,47
SP,ARACARIGUAMA,10765,6300,0,558,122,909,334,1,5,70,1814,178,59,0,165,141,0,9,0,13,0,87
SP,ARACATUBA,175282,83216,0,3628,1209,11337,5431,5,1899,331,45192,14667,842,0,4592,1572,24,5,0,20,40,1272
SP,ARACOIABA DA SERRA,21728,12679,0,596,86,1811,711,0,10,138,4496,465,35,0,375,92,2,5,0,30,6,191
SP,ARAMINA,3144,2111,0,94,41,334,84,0,7,15,222,32,30,0,93,68,0,0,0,1,1,11
SP,ARANDU,2733,1649,0,74,7,248,99,0,0,15,494,41,31,0,57,9,0,0,0,1,0,8
SP,ARAPEI,1138,699,0,45,3,93,30,0,7,11,206,9,11,0,17,0,0,0,0,0,0,7
SP,ARARAQUARA,185270,107966,0,3974,1504,12423,6381,15,837,499,38124,5436,1199,0,3299,2228,14,10,0,22,83,1256
SP,ARARAS,103472,56673,0,2429,676,6789,3296,0,723,348,21560,7813,386,0,1185,861,19,5,0,36,12,661
SP,ARCO-IRIS,976,505,0,75,7,106,16,0,1,4,189,23,11,0,30,6,0,0,0,0,0,3
SP,AREALVA,4517,2431,0,200,22,625,141,0,2,26,741,122,36,0,130,17,2,0,0,0,1,21
SP,AREIAS,1613,1014,0,57,0,141,45,0,4,3,298,8,8,0,25,0,0,0,0,0,0,10
SP,AREIOPOLIS,5366,3447,0,178,52,375,157,0,8,38,588,107,156,0,184,57,1,0,0,0,0,18
SP,ARIRANHA,5960,3294,0,275,97,574,160,0,5,26,704,72,184,0,233,319,1,0,0,2,3,11
SP,ARTUR NOGUEIRA,38369,22001,0,1105,201,3157,1297,0,67,131,7863,1327,191,0,612,210,0,3,0,1,5,198
SP,ARUJA,57260,35611,0,2899,694,4944,2793,0,56,291,6386,977,417,0,554,777,3,27,0,90,33,708
SP,ASPASIA,1125,641,0,22,6,119,14,0,1,7,213,20,5,0,66,10,0,0,0,0,0,1
SP,ASSIS,80842,41756,0,2003,681,6448,2154,0,598,206,19010,4237,408,0,1681,1086,14,6,0,20,12,522
SP,ATIBAIA,116342,68612,0,2626,532,9166,4952,0,104,432,22825,3172,367,0,1169,914,8,10,0,37,20,1396
SP,AURIFLAMA,10971,5772,0,377,67,1036,333,0,14,33,2263,464,61,0,404,77,1,1,0,1,1,66
SP,AVAI,2090,1216,0,95,37,200,75,0,1,20,259,15,28,0,81,55,0,0,0,1,0,7
SP,AVANHANDAVA,6039,3250,0,184,68,435,117,0,7,11,1197,261,75,0,237,173,0,0,0,2,0,22
SP,AVARE,65715,37602,0,1479,261,5165,2235,0,90,157,12435,3312,297,0,1696,394,3,3,0,2,7,577
SP,BADY BASSITT,13328,7614,0,408,225,1287,399,0,28,33,2134,293,70,0,497,264,1,3,0,17,0,55
SP,BALBINOS,766,503,0,25,1,72,26,0,0,2,89,17,7,0,19,4,0,0,0,0,0,1
SP,BALSAMO,6393,3688,0,239,71,699,224,0,7,10,896,242,25,0,171,76,1,0,0,1,1,42
SP,BANANAL,4789,2895,0,210,38,439,169,0,12,22,756,31,41,0,64,55,0,0,0,2,0,55
SP,BARAO DE ANTONINA,1325,786,0,34,3,154,29,0,0,8,253,15,14,0,23,4,0,0,0,0,0,2
SP,BARBOSA,3282,1888,0,121,15,235,58,0,3,9,656,90,46,0,126,31,0,0,0,0,1,3
SP,BARIRI,25223,13907,0,906,193,2196,835,0,151,70,4682,1181,99,0,615,282,9,4,0,0,2,91
SP,BARRA BONITA,29144,17025,0,1024,168,2181,1056,0,147,88,4709,913,257,0,911,454,8,3,0,2,9,189
SP,BARRA DO CHAPEU,2246,913,0,69,3,225,60,0,2,13,892,15,20,0,20,5,0,0,0,0,1,8
SP,BARRA DO TURVO,1859,976,0,79,10,150,56,1,0,25,406,34,62,0,51,7,1,0,0,0,0,1
SP,BARRETOS,96674,48729,0,2272,448,6785,3038,2,514,266,24504,6612,539,0,1646,551,16,5,0,8,14,725
SP,BARRINHA,15603,8648,0,520,104,1004,573,0,63,78,2797,1037,220,0,307,141,2,0,0,34,19,56
SP,BARUERI,183670,113737,0,6178,1391,13685,10297,4,70,923,24876,4048,1267,0,1139,2014,3,24,0,100,26,3888
SP,BASTOS,17045,8660,0,969,188,1421,391,0,46,45,3163,1256,119,0,395,296,5,0,0,0,1,90
SP,BATATAIS,42958,24927,0,1267,343,3855,1521,0,417,143,7469,935,203,0,1006,553,2,2,0,2,7,306
SP,BAURU,288941,178207,0,6203,1193,21058,10924,0,273,534,49970,8928,1367,1,6449,1615,84,22,0,41,49,2023
SP,BEBEDOURO,65531,32424,0,1772,902,4714,2036,0,406,184,12892,6578,344,0,1415,1408,2,3,0,8,23,420
SP,BENTO DE ABREU,1469,888,0,64,5,108,51,1,1,12,222,31,15,0,68,2,0,0,0,0,0,1
SP,BERNARDINO DE CAMPOS,7213,4287,0,394,64,783,211,0,24,37,882,172,44,0,189,84,3,0,0,0,0,39
SP,BERTIOGA,26068,13514,0,541,10,2033,1116,0,48,84,6198,1441,103,1,690,15,9,4,0,30,11,220
SP,BILAC,5505,3053,0,171,20,508,113,0,38,5,1118,248,24,0,162,19,0,0,0,10,0,16
SP,BIRIGUI,102405,47088,0,1942,364,6299,2587,0,2704,155,25738,12110,183,0,2195,439,15,3,0,4,22,557
SP,BIRITIBA-MIRIM,13311,8852,0,473,28,1032,540,0,19,61,1757,252,50,0,155,5,0,0,1,20,2,64
SP,BOA ESPERANCA DO SUL,7708,4957,0,355,115,723,227,0,22,42,700,111,118,0,149,167,0,0,0,3,5,14
SP,BOCAINA,7425,4466,0,192,35,712,268,0,50,47,1017,293,43,0,205,60,0,0,0,3,0,34
SP,BOFETE,5675,3488,0,239,34,638,223,0,3,64,725,29,58,0,119,35,1,0,0,0,1,18
SP,BOITUVA,45864,26974,0,1787,1301,3729,1587,0,40,196,6198,1060,157,0,800,1608,50,2,0,10,15,350
SP,BOM JESUS DOS PERDOES,15663,9327,0,593,101,1169,537,1,9,86,3078,332,70,0,154,105,6,1,0,7,3,84
SP,BOM SUCESSO DE ITARARE,1611,837,0,86,13,168,43,0,3,9,384,8,16,0,16,26,0,0,0,0,0,2
