UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO
SP,GASTAO VIDIGAL,2384,1403,0,77,7,199,44,0,2,8,444,45,66,0,75,9,0,0,0,0,0,5
SP,GAVIAO PEIXOTO,2169,1442,0,70,12,238,74,0,0,16,182,9,31,0,73,14,0,0,0,0,1,7
SP,GENERAL SALGADO,7760,4498,0,292,112,692,179,0,16,25,980,284,112,0,363,173,1,1,0,0,0,32
SP,GETULINA,5111,3204,0,134,22,455,139,0,2,13,739,148,79,0,123,35,2,0,0,2,0,14
SP,GLICERIO,2421,1313,0,152,31,228,38,0,2,10,418,82,38,0,68,33,0,0,0,0,0,8
SP,GUAICARA,6199,3356,0,135,21,373,128,0,2,21,1198,341,41,0,206,367,1,0,0,0,0,9
SP,GUAIMBE,2620,1713,0,135,20,195,100,0,3,8,321,23,40,0,46,12,0,0,0,0,0,4
SP,GUAIRA,30966,14975,0,1412,616,2924,794,1,109,111,4831,2496,237,0,1070,1182,0,1,0,1,2,204
SP,GUAPIACU,13221,7177,0,465,86,1260,357,0,38,42,2598,555,82,0,383,120,2,1,0,0,6,49
SP,GUAPIARA,7477,3856,0,416,28,735,171,0,5,54,1851,174,66,0,64,30,0,0,0,2,3,22
SP,GUARA,10473,6393,0,260,71,857,307,1,85,59,1273,610,200,0,205,94,0,0,0,0,2,56
SP,GUARACAI,5914,3157,0,296,22,741,105,1,5,23,1092,205,34,0,193,18,1,0,0,0,2,19
SP,GUARACI,5962,3382,0,221,42,470,167,0,7,40,834,242,120,0,352,58,1,0,0,0,2,24
SP,GUARANI D'OESTE,1205,705,0,38,14,121,18,0,1,5,214,25,8,0,49,4,0,0,0,0,0,3
SP,GUARANTA,3461,2061,0,107,23,281,106,0,0,7,566,74,49,0,115,62,0,0,0,0,0,10
SP,GUARARAPES,23656,12041,0,713,284,1735,558,0,140,69,4540,2052,164,0,875,349,3,0,0,2,1,130
SP,GUARAREMA,19467,11471,0,547,238,1541,755,3,26,111,3095,382,107,0,310,636,1,0,0,35,19,190
SP,GUARATINGUETA,77733,46709,0,1511,163,5605,3396,2,310,415,16295,1175,249,0,713,205,11,16,0,41,23,894
SP,GUAREI,6810,3631,0,329,16,651,135,0,15,36,1609,153,105,0,91,23,0,1,0,2,0,13
SP,GUARIBA,22739,13493,0,869,135,1632,687,0,166,89,3439,925,346,0,511,343,3,1,0,9,8,83
SP,GUARUJA,148825,66307,0,2244,1486,6601,5983,5,385,512,40204,20461,518,0,1277,1692,6,8,0,65,59,1012
SP,GUARULHOS,723860,477968,0,21120,6767,45684,32964,0,280,4234,94937,12044,4058,3,4955,11905,7,45,4,500,132,6253
SP,GUATAPARA,3726,2293,0,199,56,307,104,0,6,24,447,43,66,0,93,69,0,0,0,0,0,19
SP,GUZOLANDIA,2610,1671,0,95,6,250,62,0,2,6,323,43,43,0,95,4,0,0,0,1,0,9
SP,HERCULANDIA,5570,2863,0,549,67,752,139,0,5,10,797,176,35,0,79,81,0,0,0,0,0,17
SP,HOLAMBRA,10702,5561,0,438,70,1324,456,0,5,71,1796,305,176,0,243,102,1,2,0,1,7,144
SP,HORTOLANDIA,127260,85316,0,2862,570,8798,3957,3,28,623,19864,2113,791,0,1392,472,0,11,0,10,5,445
SP,IACANGA,7305,4083,0,278,97,694,213,0,7,40,1032,202,52,0,390,188,2,0,0,0,2,25
SP,IACRI,3592,2202,0,170,32,335,91,0,4,13,503,98,22,0,81,28,1,0,0,0,0,12
SP,IARAS,2368,1411,0,73,5,206,72,1,4,24,411,48,34,0,61,9,1,0,0,0,2,6
SP,IBATE,19748,11962,0,648,211,1582,653,0,78,144,3051,440,293,0,329,295,1,0,0,2,6,53
SP,IBIRA,7225,4358,0,191,28,655,225,0,15,30,990,363,56,0,235,41,3,1,0,1,1,32
SP,IBIRAREMA,3972,2031,0,255,43,411,105,0,12,20,732,92,33,0,168,57,0,0,0,0,0,13
SP,IBITINGA,44358,23958,0,1002,260,3152,1332,1,152,128,10462,1873,245,0,1156,342,8,5,1,2,12,267
SP,IBIUNA,52225,29351,0,2450,173,5622,2022,0,19,255,9830,1061,134,0,752,153,3,2,2,14,8,374
SP,ICEM,4783,2751,0,246,59,423,172,0,11,13,562,139,76,0,235,79,4,0,0,2,0,11
SP,IEPE,4883,2851,0,203,70,483,119,0,1,15,741,117,38,0,107,111,0,1,0,1,0,25
SP,IGARACU DO TIETE,13819,8540,0,366,138,844,395,0,47,36,2480,438,100,0,246,141,5,1,0,0,1,41
SP,IGARAPAVA,16153,10249,0,475,178,1381,394,0,62,69,1818,298,141,0,577,403,12,3,0,10,9,74
SP,IGARATA,6476,3921,0,168,8,593,239,0,5,30,1179,72,18,0,165,11,0,3,0,6,1,57
SP,IGUAPE,11416,6251,0,266,23,893,423,0,18,48,2352,621,124,0,307,15,6,1,0,2,5,61
SP,ILHA COMPRIDA,6244,3257,0,200,12,497,227,0,15,32,1264,365,96,0,199,13,0,0,0,1,8,58
SP,ILHA SOLTEIRA,19999,10432,0,295,34,1351,505,0,96,34,4019,2038,96,0,945,53,7,2,0,2,16,74
SP,ILHABELA,22846,9220,0,435,39,1921,1169,0,18,87,7176,1518,74,0,355,56,3,5,0,2,14,754
SP,INDAIATUBA,201643,118465,0,3725,732,14961,7350,0,1945,661,38053,10380,518,1,1547,780,5,14,0,54,36,2416
SP,INDIANA,3234,1909,0,128,48,298,78,0,2,15,531,78,14,0,83,39,0,0,0,1,0,10
SP,INDIAPORA,2867,1762,0,76,14,280,51,0,3,6,415,78,19,0,140,15,1,1,0,0,1,5
SP,INUBIA PAULISTA,2252,1437,0,58,14,207,46,0,4,5,310,59,17,0,59,24,0,0,0,0,0,12
SP,IPAUSSU,7303,4396,0,214,47,489,223,0,20,27,1007,340,67,0,314,124,5,1,0,0,0,29
SP,IPERO,11801,7245,0,308,25,896,356,0,14,73,2241,284,56,0,225,40,2,0,0,2,3,31
SP,IPEUNA,4593,2647,0,194,31,469,140,0,6,37,665,99,50,0,144,72,0,2,0,1,0,36
SP,IPIGUA,2185,1157,0,71,10,252,70,0,0,6,440,47,14,0,100,12,0,1,0,0,0,5
SP,IPORANGA,1213,662,0,36,1,141,35,0,1,20,263,17,9,0,20,2,0,0,0,0,0,6
SP,IPUA,8280,4798,0,276,80,749,229,0,222,28,1054,497,98,0,126,88,0,0,0,0,0,35
SP,IRACEMAPOLIS,16773,9334,0,561,454,1434,487,0,51,67,2547,646,115,0,274,715,0,0,0,1,3,84
SP,IRAPUA,4228,2577,0,144,40,427,116,0,2,11,468,123,101,0,150,53,0,0,0,0,0,16
SP,IRAPURU,3467,2199,0,110,27,363,74,0,8,20,438,57,30,0,97,36,1,0,0,0,0,7
SP,ITABERA,9034,4802,0,365,138,839,164,0,3,86,1816,266,80,0,202,216,1,0,0,2,5,49
SP,ITAI,14557,8685,0,597,172,1463,460,0,1,92,1701,307,221,0,446,292,16,1,0,6,0,97
SP,ITAJOBI,12596,6947,0,625,100,1651,330,0,9,23,1887,350,70,0,418,107,1,1,0,0,2,75
SP,ITAJU,1626,952,0,83,8,220,58,0,0,4,191,12,23,0,52,14,2,0,0,0,0,7
SP,ITANHAEM,50972,28923,0,1445,481,3140,1986,2,99,309,11103,1809,150,1,844,270,4,6,0,40,19,341
SP,ITAOCA,1112,548,0,53,1,91,19,0,0,17,334,14,10,0,22,0,0,0,0,0,0,3
SP,ITAPECERICA DA SERRA,81840,49866,0,2434,623,5290,3383,4,17,668,14994,1911,813,0,466,780,1,12,0,24,6,548
SP,ITAPETININGA,105910,56822,0,3058,558,7371,3131,0,208,481,22967,7418,550,0,2008,722,3,10,0,38,33,532
SP,ITAPEVA,64889,34578,0,2165,973,5051,1677,4,18,362,13309,3030,472,0,1212,1636,2,5,0,9,10,376
SP,ITAPEVI,105888,67512,0,2160,587,6131,4036,0,24,536,20561,2598,207,0,471,581,0,3,0,29,16,436
SP,ITAPIRA,59768,30644,0,1864,245,4570,2117,0,690,140,15340,2510,249,0,598,316,20,3,0,5,6,451
SP,ITAPIRAPUA PAULISTA,1518,677,0,56,1,167,42,0,0,21,476,30,22,0,20,1,0,0,0,0,1,4
SP,ITAPOLIS,33820,19072,0,1352,286,3278,1125,0,176,136,5679,1065,248,0,896,348,7,2,0,1,11,138
SP,ITAPORANGA,8064,4515,0,296,120,786,177,0,1,33,1438,227,92,0,171,154,0,0,0,2,3,49
SP,ITAPUI,7470,4220,0,422,35,530,280,0,40,53,1239,353,67,0,141,47,2,0,0,0,1,40
SP,ITAPURA,1738,1065,0,33,1,128,29,0,2,10,279,39,19,0,131,0,0,0,0,0,0,2
SP,ITAQUAQUECETUBA,134586,91150,0,3453,884,8114,5323,0,245,517,20484,1781,480,0,655,862,0,6,0,86,10,536
SP,ITARARE,26304,15049,0,1005,280,1963,755,1,150,105,5130,710,256,0,393,372,1,2,0,2,7,123
SP,ITARIRI,4894,2537,0,408,71,457,126,0,3,66,900,121,28,0,67,76,1,1,0,6,2,24
SP,ITATIBA,86678,53844,0,2511,491,6984,3814,2,59,282,13283,2537,399,1,847,724,5,10,0,24,13,848
SP,ITATINGA,9910,6074,0,290,97,886,326,1,8,64,1353,255,133,0,228,144,1,0,0,0,5,45
SP,ITIRAPINA,9297,5470,0,353,110,809,341,0,58,54,1305,264,71,0,206,192,2,1,0,2,4,55
SP,ITIRAPUA,3100,2014,0,96,8,319,114,0,3,12,431,21,24,0,38,11,0,0,0,0,1,8
SP,ITOBI,4641,2525,0,177,15,393,161,0,9,38,1049,85,114,0,39,18,3,0,0,0,2,13
SP,ITU,130326,75511,0,3377,1366,9289,4998,1,228,523,25240,3571,696,2,1711,2317,1,101,0,45,21,1328
SP,ITUPEVA,41918,24446,0,1584,1104,3854,1579,0,32,148,6269,728,124,0,427,1146,1,4,0,11,13,448
SP,ITUVERAVA,28397,15587,0,688,404,2293,752,0,390,69,4754,2016,156,0,600,453,3,1,0,2,5,224
SP,JABORANDI,4035,1968,0,206,63,364,103,0,21,9,777,287,52,0,91,63,0,0,0,0,1,30
SP,JABOTICABAL,60409,31570,0,2244,282,5020,1985,2,787,130,11597,3753,226,0,1677,568,5,8,0,4,10,541
SP,JACAREI,145823,96268,0,2812,968,8952,5594,1,209,663,23196,2388,338,0,1947,1105,2,4,0,105,18,1253
SP,JACI,4692,2471,0,258,64,523,125,0,2,7,847,116,18,0,171,70,0,0,0,0,1,19
SP,JACUPIRANGA,9097,4440,2,438,96,697,225,13,6,59,1976,326,378,0,217,159,2,3,0,2,0,58
SP,JAGUARIUNA,43214,24553,0,1114,152,3210,1616,0,72,92,9128,1887,129,0,620,204,2,4,0,14,8,409
SP,JALES,47562,22276,0,1242,375,3910,1171,0,185,58,11138,4295,103,0,1902,572,37,1,0,4,9,284
SP,JAMBEIRO,3047,1813,0,124,23,332,111,0,2,46,433,15,18,0,57,36,0,1,0,7,1,28
SP,JANDIRA,60486,38506,0,1244,299,3900,2466,0,16,363,10773,1562,184,0,294,385,0,5,0,16,7,466
SP,JARDINOPOLIS,26546,14990,0,1132,294,2253,896,0,289,123,4048,1122,167,0,521,528,1,2,0,0,9,171
SP,JARINU,21260,12765,0,702,63,1912,796,0,5,89,4007,333,65,0,317,61,3,1,0,1,2,138
SP,JAU,108452,60287,3,2675,436,7368,4196,1,665,361,21828,6712,528,0,1835,734,15,12,0,17,15,764
SP,JERIQUARA,1814,1123,0,75,21,182,85,0,2,8,207,10,21,0,54,13,2,0,0,0,0,11
SP,JOANOPOLIS,10490,5644,0,463,25,995,318,0,4,57,2346,375,24,0,132,17,1,0,0,2,3,84
SP,JOAO RAMALHO,2049,1307,0,36,8,200,52,0,0,9,306,40,40,0,34,11,0,0,0,1,0,5
SP,JOSE BONIFACIO,30781,14454,0,946,435,2668,759,0,104,75,7003,2130,176,0,1142,727,7,1,0,0,6,148
SP,JULIO MESQUITA,1862,1245,0,55,9,156,53,0,1,10,203,17,32,0,73,6,0,0,0,0,0,2
SP,JUMIRIM,1772,1042,0,125,17,223,44,0,1,21,203,10,8,0,35,23,0,0,0,4,1,15
SP,JUNDIAI,337668,218773,0,7932,2939,24338,15364,2,149,881,46348,7142,1240,1,3401,4475,3,29,2,174,40,4435
SP,JUNQUEIROPOLIS,13616,7394,0,561,161,1182,267,0,98,40,2278,619,237,0,496,209,1,1,0,0,5,67
SP,JUQUIA,8141,4498,0,480,57,665,255,0,9,48,1531,263,56,0,174,70,0,2,0,6,1,26
SP,JUQUITIBA,17390,10569,0,745,85,1388,913,0,3,142,2801,159,120,0,195,116,1,4,0,10,4,135
SP,LAGOINHA,3968,1872,0,175,6,387,118,0,2,28,1253,32,27,0,36,7,0,0,0,1,1,23
SP,LARANJAL PAULISTA,19421,11298,0,848,137,1810,763,0,16,75,2837,603,284,0,436,157,2,1,0,1,3,150
SP,LAVINIA,2864,1539,0,83,24,312,59,0,5,6,555,118,20,0,92,46,0,0,0,0,0,5
SP,LAVRINHAS,3462,2088,0,92,17,222,121,0,10,16,765,42,14,0,46,9,1,0,0,1,0,18
SP,LEME,75224,38161,0,2543,619,5623,2403,0,1017,249,16798,5099,616,0,822,796,15,1,0,15,17,430
SP,LENCOIS PAULISTA,50752,28498,0,1661,401,3786,1594,0,215,258,9236,2432,393,0,1308,667,8,2,0,18,5,270
SP,LIMEIRA,228677,134757,0,4996,2421,17389,7828,2,306,970,42591,8041,852,0,2702,3923,8,14,0,22,37,1818
SP,LINDOIA,5503,3203,0,221,15,488,165,0,4,31,1097,133,31,0,68,15,0,0,0,1,0,31
SP,LINS,61907,32564,0,1330,1372,3391,1639,0,143,134,12124,4214,211,0,1780,2637,21,1,0,12,4,330
SP,LORENA,49116,29262,0,1016,174,2942,1873,0,91,225,10621,1625,58,0,512,211,3,4,0,12,5,482
SP,LOURDES,1168,673,0,23,0,112,14,0,1,5,248,48,16,0,24,2,0,0,0,0,1,1
SP,LOUVEIRA,33843,19329,0,1074,500,2642,1165,0,11,172,7245,657,101,0,263,365,0,4,0,3,8,304
SP,LUCELIA,13297,7455,0,388,236,958,294,0,22,30,2353,628,216,0,302,370,0,0,0,1,2,42
SP,LUCIANOPOLIS,1347,839,0,55,10,182,45,0,0,15,134,7,24,0,21,11,0,0,0,0,0,4
SP,LUIS ANTONIO,7402,4456,0,293,125,620,203,0,13,34,773,136,229,0,221,223,2,2,0,0,1,71
SP,LUIZIANIA,2331,1368,0,83,9,237,30,0,2,2,412,64,41,0,64,14,0,0,0,0,0,5
SP,LUPERCIO,1962,1251,0,52,9,159,75,0,2,5,323,14,33,0,26,8,0,0,0,0,1,4
SP,LUTECIA,1518,943,0,57,7,179,43,0,1,10,194,22,16,0,36,3,0,0,0,0,0,7
SP,MACATUBA,11076,6570,0,446,146,821,256,0,62,35,1646,375,95,0,409,164,2,0,0,1,2,46
SP,MACAUBAL,5591,3304,0,155,17,545,146,0,11,21,929,180,26,0,215,20,1,0,0,0,3,18
SP,MACEDONIA,2199,1252,0,50,8,257,42,0,0,6,379,79,14,0,91,15,0,0,0,0,2,4
SP,MAGDA,2300,1356,0,124,27,265,65,0,2,20,251,31,17,0,102,34,0,0,0,0,0,6
SP,MAIRINQUE,31402,20387,0,639,98,2357,1024,0,21,132,5449,547,95,0,325,138,0,4,0,19,3,164
SP,MAIRIPORA,54893,33982,0,2070,274,4600,2348,0,15,300,8443,1112,197,0,565,261,0,12,0,47,29,638
SP,MANDURI,6830,4126,0,282,50,651,179,0,4,49,891,134,117,0,237,78,2,0,0,3,0,27
SP,MARABA PAULISTA,1800,1026,0,47,2,201,42,0,0,7,356,32,22,0,56,4,0,0,0,2,0,3
SP,MARACAI,9082,4950,0,331,115,787,206,0,41,55,1835,276,57,0,254,154,0,0,0,2,0,19
SP,MARAPOAMA,2574,1158,0,180,34,350,56,0,4,8,402,45,16,0,194,112,0,1,0,0,1,13
SP,MARIAPOLIS,1814,1113,0,56,3,186,37,0,2,7,279,54,30,0,37,5,0,0,0,0,0,5
SP,MARILIA,176718,100975,0,3517,963,11410,6094,4,797,388,36928,9910,613,0,2435,1321,62,15,0,9,19,1258
SP,MARINOPOLIS,1339,723,0,73,4,141,16,0,2,6,217,31,14,0,102,8,0,0,0,0,0,2
SP,MARTINOPOLIS,15178,8839,0,522,113,1388,403,0,5,53,2232,753,147,0,457,192,0,1,0,2,1,70
SP,MATAO,69377,38425,0,1703,678,5150,2071,0,295,134,14193,2999,449,0,1756,1025,13,6,0,6,15,459
SP,MAUA,240194,163543,0,4207,1091,11557,9662,0,65,1199,38373,4906,1597,0,1092,1513,7,10,3,67,33,1269
SP,MENDONCA,3745,2094,0,123,57,375,95,0,0,9,516,88,30,0,261,85,1,0,0,1,0,10
SP,MERIDIANO,3437,1594,0,177,116,270,75,0,4,13,450,91,22,0,350,268,0,0,0,0,0,7
SP,MESOPOLIS,1111,611,0,22,5,96,20,0,2,8,222,26,13,0,78,8,0,0,0,0,0,0
SP,MIGUELOPOLIS,12015,6967,0,282,69,945,360,0,131,25,1708,842,98,0,413,115,5,1,0,2,2,50
SP,MINEIROS DO TIETE,7247,4513,0,250,103,550,259,0,24,32,913,126,55,0,221,176,2,0,0,1,1,21
SP,MIRA ESTRELA,1934,1170,0,51,3,250,49,0,0,6,233,23,30,0,116,1,0,0,0,0,0,2
SP,MIRACATU,9771,4949,0,770,124,815,286,0,4,83,2088,245,47,0,203,114,0,0,0,5,5,33
SP,MIRANDOPOLIS,19168,9540,0,528,394,1706,449,1,56,49,3863,927,232,0,687,655,5,0,0,0,7,69
SP,MIRANTE DO PARANAPANEMA,8956,5004,0,333,27,886,175,0,4,55,1895,214,102,0,208,35,1,0,0,2,2,13
SP,MIRASSOL,46760,24962,0,1391,380,3839,1589,0,156,68,9863,2034,110,0,1352,629,3,2,0,12,10,360
SP,MIRASSOLANDIA,2736,1532,0,80,7,344,69,0,0,19,513,37,11,0,108,12,0,0,0,0,0,4
SP,MOCOCA,47110,26487,0,1300,417,3732,1358,0,192,169,9082,2539,372,0,628,523,4,2,0,30,4,271
SP,MOGI DAS CRUZES,258647,172814,3,6787,1498,17369,12137,12,241,1021,30194,4832,1385,0,3263,3859,5,24,7,243,49,2904
SP,MOGI-GUACU,121127,65822,0,2599,1383,7951,3800,1,634,530,27755,5971,595,1,1472,1734,14,4,0,12,8,841
SP,MOGI-MIRIM,75641,42156,0,2194,241,6080,2543,2,373,242,16188,3054,220,0,1240,319,7,6,0,14,18,744
SP,MOMBUCA,2167,1317,0,103,29,201,55,0,0,9,305,26,21,0,61,37,0,0,0,1,0,2
SP,MONCOES,1838,800,0,79,37,195,28,0,0,13,258,25,13,0,162,223,0,0,0,0,0,5
SP,MONGAGUA,24873,15029,0,571,96,1640,1118,1,44,115,4720,710,112,0,387,125,2,2,0,25,24,152
SP,MONTE ALEGRE DO SUL,6395,3298,0,253,20,643,239,0,4,55,1498,152,48,0,82,32,0,1,0,1,2,67
SP,MONTE ALTO,42510,19517,0,1600,238,3458,1272,0,169,111,11256,3741,117,0,544,232,5,4,0,3,15,228
SP,MONTE APRAZIVEL,17549,9708,0,671,166,1747,534,1,63,64,2883,359,283,0,728,223,5,1,0,12,7,94
SP,MONTE AZUL PAULISTA,14545,7758,0,585,85,1476,464,0,121,61,2197,954,187,0,384,104,0,1,0,1,4,163
SP,MONTE CASTELO,2504,1500,0,97,53,221,43,0,3,10,407,38,11,0,83,28,0,0,0,1,0,9
SP,MONTE MOR,34460,22148,0,967,219,2777,1051,0,33,127,5440,626,158,0,453,292,7,2,0,7,9,144
SP,MONTEIRO LOBATO,3063,1660,0,172,68,332,104,1,1,33,563,26,15,0,22,10,0,1,0,20,1,34
SP,MORRO AGUDO,19256,9217,0,788,328,1713,534,0,156,56,2844,2040,204,0,629,572,2,0,0,0,8,165
SP,MORUNGABA,10579,6619,0,425,59,1041,449,0,3,71,1494,126,34,0,122,64,1,1,0,3,0,67
SP,MOTUCA,2559,1463,0,152,25,294,68,0,7,10,355,23,31,0,75,49,0,0,0,0,0,7
SP,MUNICIPIO NAO INFORMADO,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SP,MURUTINGA DO SUL,2544,1412,0,86,8,291,57,0,5,18,427,98,19,0,107,5,4,0,0,0,0,7
SP,NANTES,1203,779,0,27,14,143,22,0,1,13,115,5,17,0,38,24,0,0,0,0,0,5
SP,NARANDIBA,2462,1492,0,98,30,222,39,0,0,14,352,74,26,0,64,49,0,0,0,0,0,2
SP,NATIVIDADE DA SERRA,2972,1556,0,114,4,348,98,0,3,58,703,12,10,0,46,6,0,0,0,2,1,11
SP,NAZARE PAULISTA,12963,6999,0,793,113,1146,390,0,7,42,2769,216,76,0,223,110,1,3,0,7,6,62
SP,NEVES PAULISTA,6054,3666,0,205,27,601,183,0,11,13,899,128,31,0,220,38,0,0,0,0,0,32
SP,NHANDEARA,7766,4520,0,215,44,823,242,0,23,27,1101,293,66,0,303,56,0,0,0,3,0,50
SP,NIPOA,3147,1788,0,113,41,311,56,0,1,10,520,47,39,0,140,75,1,0,0,0,0,5
SP,NOVA ALIANCA,4046,2450,0,180,9,419,93,0,9,13,590,75,19,0,163,18,1,0,0,0,0,7
SP,NOVA CAMPINA,2859,1511,0,109,15,234,97,0,0,20,733,53,23,0,33,20,0,0,0,0,2,9
SP,NOVA CANAA PAULISTA,1243,784,0,43,1,127,13,0,0,7,171,13,10,0,70,3,0,0,0,0,0,1
SP,NOVA CASTILHO,747,443,0,23,5,105,13,0,0,3,91,11,6,0,33,11,0,0,0,0,1,2
SP,NOVA EUROPA,5977,3524,0,207,93,589,207,0,8,25,606,64,157,0,290,186,0,2,0,0,2,17
SP,NOVA GRANADA,14028,7456,0,398,208,1122,337,0,87,65,2775,610,146,0,415,358,1,1,0,2,6,41
SP,NOVA GUATAPORANGA,1404,865,0,47,3,103,24,0,1,7,243,19,15,0,73,4,0,0,0,0,0,0
SP,NOVA INDEPENDENCIA,2724,1429,0,147,79,237,44,1,1,18,298,67,16,0,89,291,0,0,0,0,1,6
SP,NOVA LUZITANIA,1851,1225,0,46,4,150,31,0,1,3,257,41,26,0,62,4,0,0,0,0,0,1
SP,NOVA ODESSA,45186,28153,0,978,181,3691,1589,0,109,169,7588,1574,130,1,495,197,1,3,0,6,4,317
SP,NOVAIS,2519,1383,0,120,55,192,59,0,2,10,445,18,47,0,96,89,0,0,0,0,1,2
SP,NOVO HORIZONTE,31203,15952,0,1229,301,2482,1023,0,137,70,6231,1415,357,0,1202,568,20,2,0,9,8,197
SP,NUPORANGA,4495,2681,0,239,55,579,132,0,14,28,397,82,95,0,85,81,1,0,0,0,2,24
SP,OCAUCU,2625,1563,0,128,8,286,89,0,0,14,407,16,31,0,59,12,2,0,0,1,0,9
SP,OLEO,1417,906,0,47,4,149,38,0,0,22,171,21,10,0,35,11,0,0,0,0,0,3
SP,OLIMPIA,42001,23341,0,1023,148,3712,1407,0,137,130,8026,1919,244,0,1200,428,6,0,0,2,5,273
SP,ONDA VERDE,2361,1289,0,129,36,193,53,0,1,11,296,28,34,0,198,86,1,0,0,0,0,6
SP,ORIENTE,3557,2079,0,99,39,331,100,0,5,24,477,67,29,0,77,214,0,0,0,1,0,15
SP,ORINDIUVA,4032,2171,0,309,51,472,80,0,2,17,403,90,61,0,190,164,0,1,0,0,0,21
SP,ORLANDIA,35287,17215,0,1073,514,2727,1215,0,414,78,6539,3661,343,0,483,679,1,0,0,19,3,323
SP,OSASCO,446071,291785,2,9787,2327,27756,21193,3,178,2237,66447,12263,2822,1,2468,2813,2,26,0,186,41,3734
SP,OSCAR BRESSANE,1511,900,0,72,9,241,47,0,0,8,177,10,10,0,26,7,0,0,0,0,0,4
SP,OSVALDO CRUZ,24472,12846,0,495,743,1679,649,0,200,36,4563,1270,130,0,603,1119,2,3,0,1,12,121
SP,OURINHOS,81085,41686,0,2285,724,5722,2689,4,310,188,17666,5820,630,0,1727,1071,10,4,0,15,14,520
SP,OURO VERDE,4232,2468,0,127,33,358,65,0,4,10,770,127,66,0,148,41,0,1,0,1,2,11
SP,OUROESTE,6771,3839,0,208,78,617,153,0,6,17,926,362,44,0,398,87,0,1,0,1,2,32
SP,PACAEMBU,7473,4651,0,210,134,669,149,0,12,28,906,187,42,0,244,217,0,0,0,0,3,21
SP,PALESTINA,7041,4431,0,200,37,750,193,0,8,20,791,115,49,0,288,138,0,0,0,0,1,20
SP,PALMARES PAULISTA,4884,2926,0,100,61,385,126,0,2,17,831,60,111,0,130,124,0,0,0,0,1,10
SP,PALMEIRA D'OESTE,7570,4194,0,273,63,826,171,0,3,15,1067,322,40,0,479,88,0,0,0,1,3,25
SP,PALMITAL,15706,8349,0,734,270,1617,444,0,135,45,2232,769,67,0,520,399,12,0,0,2,6,105
SP,PANORAMA,9882,4813,0,371,148,779,147,0,37,15,2160,732,28,0,416,188,1,2,0,3,4,38
SP,PARAGUACU PAULISTA,31088,16386,0,929,366,2100,645,0,76,150,5969,2158,184,0,1252,769,3,0,0,2,2,97
SP,PARAIBUNA,11074,6609,0,295,12,1008,336,1,4,102,2239,98,82,0,188,18,3,0,0,0,1,78
SP,PARAISO,4293,2446,0,214,61,483,81,0,3,13,398,50,109,0,338,84,0,0,0,0,0,13
SP,PARANAPANEMA,11305,6458,0,643,108,1316,327,2,6,60,1380,245,94,0,421,136,4,0,0,2,2,101
SP,PARANAPUA,2850,1518,0,115,19,318,57,1,6,18,530,78,26,0,136,18,5,0,0,0,1,4
SP,PARAPUA,6726,3753,0,346,112,650,147,1,9,16,992,220,70,0,252,130,0,1,0,1,4,22
SP,PARDINHO,4172,2324,0,183,75,485,159,0,1,32,497,74,36,0,77,189,0,0,0,0,3,37
SP,PARIQUERA-ACU,10241,5155,0,455,58,786,260,0,6,43,2411,549,31,0,328,84,7,0,0,4,5,59
SP,PARISI,1610,881,0,48,7,147,29,0,1,4,332,70,15,0,67,7,0,0,0,0,0,2
SP,PATROCINIO PAULISTA,7824,4828,0,328,50,785,256,0,4,26,1072,78,69,0,159,103,0,1,0,0,3,62
SP,PAULICEIA,5426,2692,0,354,62,436,83,1,10,15,1078,221,34,0,322,94,0,0,0,1,3,20
SP,PAULINIA,81873,49190,0,2327,2333,6032,3077,2,73,234,10209,1117,367,0,1616,4301,10,8,0,18,16,943
SP,PAULISTANIA,1010,580,0,31,18,118,31,0,0,12,144,7,17,0,29,20,0,0,0,0,0,3
SP,PAULO DE FARIA,4182,2788,0,116,24,383,113,0,16,20,404,100,57,0,128,19,0,1,0,0,0,13
SP,PEDERNEIRAS,33483,17366,0,1213,233,2636,988,1,69,123,7668,1600,246,0,792,362,3,1,0,30,5,147
SP,PEDRA BELA,4515,2315,0,273,22,547,113,0,1,13,1090,33,19,0,50,19,0,0,0,1,1,18
SP,PEDRANOPOLIS,1878,1028,0,56,9,196,36,0,1,11,342,51,16,0,104,21,0,0,0,1,0,6
SP,PEDREGULHO,9780,6130,0,326,28,951,409,0,30,55,1272,111,140,0,218,34,4,0,0,0,4,68
SP,PEDREIRA,37111,17158,0,847,65,2866,1288,0,40,148,11509,2460,72,0,312,86,0,0,0,2,6,252
SP,PEDRINHAS PAULISTA,2275,1055,0,193,34,389,68,0,15,9,356,39,12,0,48,43,0,0,0,0,0,14
SP,PEDRO DE TOLEDO,3962,2249,0,190,21,303,131,0,4,50,743,129,22,0,65,24,0,1,0,5,1,24
